Unnamed: 0,position_group,position,height,weight,years_of_experience,team_abbr,entry_year,rookie_year,BMI
988,DB,DB,70,180,-0.827230943552323,ATL,2019,2019,22.93993841454562
992,DL,DT,77,290,0.5193465142411723,ATL,2020,2020,21.129991836929406
996,LB,OLB,76,266,1.5327389130025777,ATL,2023,2023,20.376925670367466
998,OL,T,79,305,4.891239851543142,ATL,2019,2019,24.212507896208603
1000,WR,WR,75,205,2.4017117220989412,ATL,2018,2018,23.617113464108286
1001,WR,WR,74,225,4.690143991711112,ATL,2019,2019,22.921155826869008
1003,DB,FS,72,212,7.5987795281141635,ATL,2013,2013,25.015783451611224
1006,LB,LB,74,246,0.22409248181041677,ATL,2017,2017,26.37945740546646
1010,OL,T,78,325,0.01259240078179486,ATL,2019,2019,20.287683872919484
1011,LB,OLB,75,225,0.09767609854883172,ATL,2019,2019,21.42228853143817
1012,OL,T,77,309,9.226990216144534,ATL,2014,2014,27.7244191497026
1014,DB,CB,71,200,2.0245101742589426,ATL,2017,2017,22.574443506440375
1032,DB,FS,74,210,4.49799829124545,ATL,2020,2020,26.391292283810017
1034,LB,ILB,74,249,2.451143607795042,ATL,2018,2018,25.61208642640063
1037,DB,CB,73,200,4.9592708260852065,ATL,2020,2020,24.859580715196458
1038,SPEC,LS,72,236,3.1531824575115563,ATL,2016,2016,21.734271147073393
1041,RB,RB,72,211,2.2326524371119505,ATL,2015,2015,26.11173716167617
1047,DB,FS,73,200,6.872320636720678,ATL,2018,2018,26.619942263311106
1051,DL,DE,76,275,4.183342005738352,ATL,2020,2020,28.388983033731183
1056,DL,DT,75,320,4.189802933217672,ATL,2018,2018,20.441690258122044
1058,TE,TE,79,250,1.1917017146448485,ATL,2022,2022,23.224997642818032
1066,OL,T,79,328,4.160278157819224,ATL,2013,2013,28.74940737822587
1069,DL,DT,72,295,-0.5993926454440222,ATL,2018,2018,20.87389687731287
1070,DL,DT,74,300,10.876104275690192,ATL,2005,2005,29.16228614631386
1072,TE,TE,75,248,6.474244978319239,ATL,2017,2017,27.12299486800414
1073,OL,C,76,300,6.240867338446302,ATL,2014,2014,25.251015499142493
1074,LB,OLB,75,252,2.1503937864762075,ATL,2019,2019,22.88113178642788
1076,LB,LB,75,234,5.3417559757771595,ATL,2014,2014,25.063598994661206
1080,WR,WR,72,193,2.8761708392158862,ATL,2022,2022,22.758478118598376
1081,WR,WR,71,170,0.9504238381860503,ATL,2017,2017,25.123009787131355
1083,OL,T,77,314,3.423096344337597,ATL,2019,2019,25.318323505629188
1084,OL,G,75,300,-0.898414671348358,ATL,2023,2023,21.872366194262753
1086,WR,WR,71,195,0.4919191715065057,ATL,2018,2018,23.96148543383479
1088,RB,RB,72,200,-1.3202332070206422,ATL,2018,2018,20.547125088678616
1089,DL,DT,74,350,11.831458765854354,ATL,2014,2014,28.733613499392245
1090,OL,OG,76,290,1.179440120721287,ATL,2020,2020,21.620359475275784
1091,OL,G,75,330,0.5308243478952952,ATL,2022,2022,22.375143125735924
1092,OL,T,77,300,-1.7131345290908775,ATL,2019,2019,18.682382412890583
1093,LB,ILB,75,240,6.353872374165412,ATL,2019,2019,25.44718862874244
1094,OL,T,78,306,3.885460154747382,ATL,2019,2019,23.6875888245803
1095,SPEC,P,73,205,3.2378163119734618,ATL,2014,2014,28.51558387803945
1096,WR,WR,72,180,-1.594427658794367,ATL,2023,2023,15.33627075897611
1099,RB,FB,72,240,9.400624977046228,ATL,2014,2014,28.22119804112109
1100,DB,FS,70,205,7.005243699718183,ATL,2012,2012,30.35505817543227
1101,RB,RB,70,205,1.046980593764742,ATL,2016,2016,22.97657534390023
1102,DB,FS,72,206,7.549934528520756,ATL,2013,2013,28.791789116806715
1103,DL,DE,77,248,6.622849932347499,ATL,2018,2018,26.835647582842785
1108,OL,OT,78,309,0.9323795706174056,ATL,2014,2014,21.317998936999224
1110,WR,WR,74,205,3.8576205149787066,ATL,2018,2018,20.216502491467267
1114,OL,G,75,310,1.1202956317118988,ATL,2020,2020,23.195118316270932
1115,TE,TE,78,250,3.514438834058749,ATL,2021,2021,22.908893974636342
1116,SPEC,LS,74,231,0.7116148780888898,ATL,2019,2019,20.897459602331615
1120,DL,DT,77,280,-0.12464209183786923,ATL,2020,2020,20.91477602375527
1121,DB,CB,71,194,1.4658858292643777,ATL,2016,2016,26.515842893732053
1123,WR,WR,72,192,1.277676821898509,ATL,2018,2018,27.704048859836902
1124,OL,T,77,315,0.33231401197959165,ATL,2019,2019,22.667035683442517
1126,TE,TE,78,265,9.251513463443446,ATL,2011,2011,27.546524976586955
1128,DB,CB,69,195,5.551151975522523,ATL,2013,2013,23.531353547963345
1130,SPEC,LS,74,237,2.1156746342928585,ATL,2020,2020,24.418052567097142
1132,QB,QB,73,213,4.179297184063826,ATL,2018,2018,28.491319228974966
1133,LB,OLB,77,250,6.067518481410109,ATL,2018,2018,25.752582162936765
1136,OL,C,75,269,2.060747924881987,ATL,2017,2017,18.684531465910943
1137,DB,FS,71,190,1.7553408424432044,ATL,2019,2019,24.568837933341293
1138,WR,WR,76,221,6.751035851520927,ATL,2017,2017,28.69652451896475
1139,DL,DE,77,275,0.9715709509543554,ATL,2018,2018,19.508408384896356
1151,DL,DE,75,275,1.6453759495851474,ATL,2015,2015,23.50473153203551
1155,WR,WR,71,175,2.368631557532349,ATL,2021,2021,24.560494122544842
1156,SPEC,P,72,208,9.035076539419896,ATL,2011,2011,28.178338973576047
1157,SPEC,K,69,203,18.68605145999844,ATL,2002,2002,33.4986941838282
1159,OL,C,76,290,5.058424486849588,ATL,2020,2020,27.572771587921824
1163,QB,QB,78,245,15.241260513576886,ATL,2004,2004,31.862122867566452
1164,QB,QB,75,210,3.816741487334225,ATL,2012,2012,21.701346715734093
1167,OL,G,77,322,-2.0392321777601006,ATL,2023,2023,16.47358850422857
1174,DB,FS,72,195,0.7305931655554423,ATL,2019,2019,25.03311425588743
1175,DL,DT,74,275,5.717542255795962,ATL,2015,2015,27.23560753199941
1182,OL,C,75,305,2.502357052096028,ATL,2021,2021,23.927597030725558
1184,TE,TE,76,247,2.074094780419775,ATL,2010,2010,22.571317072592237
1188,DB,CB,70,191,7.628615545571292,ATL,2018,2018,26.28203405349365
1190,LB,ILB,74,234,-1.3801014582148914,ATL,2023,2023,18.882455682366356
1197,TE,TE,74,243,6.296617560644846,ATL,2015,2015,25.544721003331624
1198,LB,ILB,75,230,1.9444523011033812,ATL,2022,2022,19.12094218053202
1201,DB,CB,71,176,0.3840654489393073,ATL,2023,2023,20.796718507320485
1214,DB,DB,74,215,-0.03269474809409311,ATL,2019,2019,21.355238643631946
1215,TE,TE,75,261,0.9325578999601234,ATL,2019,2019,23.872550624352925
1221,WR,WR,68,180,3.9108799604872115,ATL,2019,2019,24.65776304559432
1228,DB,CB,71,193,0.6955304994951468,ATL,2016,2016,24.07671757739772
1232,DL,DT,78,318,4.669672548830039,ATL,2014,2014,27.967040994407885
1235,WR,WR,72,200,2.3665982460968484,ATL,2015,2015,25.772958959915997
1238,LB,ILB,73,220,-0.9398797863273552,ATL,2020,2020,22.283103844327965
1243,WR,WR,72,185,-0.5138669173366935,ATL,2017,2017,21.66401851622588
1247,LB,LB,73,235,-0.05921352188895157,ATL,2017,2017,19.996974517850617
1248,DB,SS,72,194,2.937320902726828,ATL,2021,2021,25.536012734667413
1250,OL,T,79,311,1.9551423205012384,ATL,2018,2018,26.728094388793927
1262,DB,SAF,73,220,2.014273953664456,ATL,2015,2015,24.094203846865955
1267,TE,TE,77,248,0.5040465155178444,ATL,2020,2020,26.187350857714737
1270,OL,C,74,290,1.4697423816275592,ATL,2021,2021,19.977676251017122
1271,OL,T,79,300,6.207127167737656,ATL,2013,2013,24.036662247857276
1278,DL,DT,75,334,-0.10703035995455783,ATL,2020,2020,23.635481763528333
1280,SPEC,P,75,210,-1.035242322419374,ATL,2017,2017,21.80391079461294
1286,WR,WR,71,174,4.446350694652818,ATL,2019,2019,27.74000983940059
1294,LB,OLB,74,244,6.802122107411152,ATL,2010,2010,26.730542193734326
1295,DB,DB,72,211,1.9647251329163893,ATL,2018,2018,21.63935674798481
1300,DL,DE,76,256,2.035263551971729,ATL,2019,2019,22.997498001970126
1301,WR,WR,71,170,-0.6997255079925856,ATL,2019,2019,18.444824202557722
1305,DB,SS,72,210,8.213979910734222,ATL,2013,2013,25.492604591319886
1308,WR,WR,71,191,1.8876719503091701,ATL,2022,2022,25.26625836105244
1310,DL,DT,77,302,4.779030400466777,ATL,2013,2013,27.090896109265962
1314,DL,DE,76,285,3.614166700043425,ATL,2021,2021,25.255925259642552
1315,LB,ILB,73,224,5.757507710047305,ATL,2018,2018,22.588100355112175
1316,WR,WR,76,193,-0.5305011476105275,ATL,2018,2018,20.911842045646853
1318,DB,CB,73,188,0.42418175935532,ATL,2016,2016,19.846927454228624
1319,QB,QB,73,210,8.724948302848356,ATL,2015,2015,30.46053031956938
1320,DB,CB,73,195,-2.301921164735585,ATL,2017,2017,19.22121091755989
1321,LB,LB,74,218,-0.5151910621985523,ATL,2012,2012,19.467870834897916
1324,RB,RB,68,214,3.3668742674445244,ATL,2015,2015,24.416404317454017
1326,RB,RB,67,201,5.644967713501284,ATL,2015,2015,24.671168485781674
1330,TE,TE,74,241,1.7509639604436216,ATL,2016,2016,26.193162592717947
1338,DL,DT,77,321,2.5765569630557663,ATL,2022,2022,22.333968079070655
1339,RB,RB,73,224,6.311250154543536,ATL,2015,2015,23.61941858973121
1359,DB,CB,75,203,9.078880808455239,ATL,2018,2018,24.049389534403637
1361,LB,LB,75,235,1.1195749114345768,ATL,2019,2019,22.722129433177376
1362,WR,WR,73,188,4.872082408519233,ATL,2016,2016,24.286597458247613
1364,QB,QB,73,215,-0.9555404406004258,ATL,2017,2017,18.47331247855625
1365,OL,T,77,307,-1.6064463202575725,ATL,2023,2023,23.25394049833127
1368,LB,ILB,75,230,2.203463635867223,ATL,2022,2022,24.87691483996554
1369,TE,TE,78,256,-0.7563507452843033,ATL,2018,2018,21.414118720426526
1371,TE,TE,76,285,-0.42225370959767417,ATL,2022,2022,24.433074891623363
1374,RB,RB,71,220,1.3534271157574733,ATL,2022,2022,24.27247104782746
1375,RB,RB,71,217,-1.081548003614395,ATL,2017,2017,19.59720459443306
1377,OL,T,77,307,2.6871416350725648,ATL,2022,2022,21.802558816569263
1381,DB,DB,74,208,1.8816397569494505,ATL,2017,2017,24.95311091877234
1382,DL,DE,76,296,8.992027358683382,ATL,2009,2009,29.087153064013066
1385,DL,DT,75,311,5.479944138890026,ATL,2017,2017,26.175456433164342
1394,OL,OT,78,275,0.0773683076476183,ATL,2017,2017,20.361162209615518
1397,DB,DB,76,196,-0.8612842013282637,ATL,2020,2020,22.612996193081724
1399,DB,SS,72,221,7.5231240772696575,ATL,2009,2009,25.75518908782086
1404,WR,WR,69,180,0.5389100436846587,ATL,2023,2023,22.17326372139191
1406,SPEC,K,70,195,4.962753845673544,ATL,2017,2017,28.367815984745437
1408,LB,LB,76,210,-0.1903386780836082,ATL,2019,2019,20.545094453721184
1410,DL,DE,78,272,-0.8756182533847572,ATL,2023,2023,18.24108870848495
1411,OL,G,76,305,8.617200269035663,ATL,2010,2010,25.926945804584744
1418,OL,C,78,300,3.9261775475316414,BAL,2016,2016,26.736921936647395
1421,DB,DB,74,200,3.9094166404701305,BAL,2015,2015,25.246053923089512
1424,OL,T,81,320,4.601432426180859,BAL,2014,2014,24.963247940949092
1427,OL,C,74,311,0.5629692366905709,BAL,2018,2018,21.375890855060263
1429,LB,ILB,70,230,0.34935743087817306,BAL,2018,2018,23.215270016721103
1432,OL,T,76,330,11.512874616235305,BAL,2009,2009,28.360802529384266
1434,OL,G,78,325,-0.5923939242388692,BAL,2023,2023,22.196655390317982
1436,QB,QB,75,226,0.13600923032018397,BAL,2022,2022,20.632697323598215
1439,DB,SS,71,207,9.048521627944828,BAL,2010,2010,26.53864636901127
1443,DB,FS,68,178,1.1690498835889622,BAL,2021,2021,21.54336004886225
1444,DB,CB,70,190,7.2704568257798385,BAL,2017,2017,26.338504885077963
1447,LB,ILB,71,232,1.9497618905508631,BAL,2017,2017,23.267173651518195
1449,OL,G,79,344,2.7610519531335904,BAL,2021,2021,24.403647957415743
1451,TE,TE,75,254,0.09243633795840211,BAL,2021,2021,14.687974853713994
1460,WR,WR,76,199,-0.5767713305683327,BAL,2020,2020,19.980958953108637
1463,RB,RB,68,212,6.755391225825756,BAL,2012,2012,25.94563390336595
1466,DB,DB,70,173,7.500917187624381,BAL,2012,2012,30.260766108553725
1467,LB,OLB,75,263,5.022444755201449,BAL,2013,2013,23.35570611187675
1470,OL,T,77,314,2.099332305429226,BAL,2019,2019,23.795125850000282
1471,OL,C,74,300,0.751387123371789,BAL,2017,2017,25.516031605831927
1472,DB,FS,72,206,1.3305947188786282,BAL,2021,2021,20.305479243320494
1474,DL,DT,73,333,4.543360192379935,BAL,2020,2020,25.96830258639476
1476,LB,LB,76,263,0.3373762410541533,BAL,2015,2015,20.631619700868868
1477,DL,DE,79,300,10.57059866859316,BAL,2014,2014,28.390151583436744
1478,QB,QB,75,226,5.236740843457483,BAL,2015,2015,24.05949692251361
1483,DL,DE,75,305,2.195117899335481,BAL,2020,2020,22.072867912703064
1487,DB,FS,74,225,6.372457562116837,BAL,2013,2013,31.904544589294773
1488,RB,RB,69,215,3.048084946661382,BAL,2016,2016,25.822571206806302
1491,OL,G,77,312,1.259722501721482,BAL,2017,2017,25.085281474777453
1501,TE,TE,77,249,0.09568337489559142,BAL,2019,2019,23.050965336099903
1502,TE,TE,78,255,2.638592458777374,BAL,2022,2022,20.63450114434025
1503,TE,TE,78,255,1.3384799377310401,BAL,2012,2012,23.726851897058342
1509,WR,WR,77,241,2.9339202013526835,BAL,2011,2011,26.199603369961572
1512,DL,DE,76,290,-1.2110161997624567,BAL,2018,2018,19.445489712088058
1513,DL,DT,73,298,3.348163892197841,BAL,2015,2015,26.274368058860745
1515,RB,FB,71,248,1.047398671316414,BAL,2016,2016,24.141851489629648
1524,DB,CB,71,190,-0.8604133652839524,BAL,2023,2023,25.101790733928574
1527,TE,TE,78,266,4.615444455770175,BAL,2014,2014,24.395245094011884
1537,DB,CB,69,180,3.0062928092144405,BAL,2022,2022,21.909183001898654
1541,OL,T,81,380,1.4231081304768511,BAL,2022,2022,22.272919472588704
1546,RB,RB,68,200,9.835692112065141,BAL,2008,2008,31.756126464772844
1551,OL,T,77,315,0.8702931453423819,BAL,2017,2017,18.95239344005574
1553,DB,FS,73,215,8.529804177915283,BAL,2016,2016,23.834111493678634
1557,LB,OLB,77,250,3.4415686206579004,BAL,2022,2022,24.587888592323758
1561,WR,WR,68,176,4.528355499872711,BAL,2014,2014,24.284670264362585
1562,WR,WR,72,195,2.203104744529523,BAL,2015,2015,23.557629107522036
1563,WR,WR,70,175,13.57707212718054,BAL,2008,2008,33.39457403149811
1564,WR,WR,73,214,2.7969546139570074,BAL,2012,2012,22.8527295375322
1566,LB,OLB,74,230,4.371145873371309,BAL,2019,2019,21.313790449498672
1568,DB,DB,72,185,2.3960148132841796,BAL,2015,2015,27.766173483698815
1573,DL,DE,77,285,9.0865897874729,BAL,2012,2012,26.366156276353475
1574,OL,C,75,295,-0.15567723539207948,BAL,2017,2017,19.77295169120135
1575,WR,WR,71,210,5.167782061659807,BAL,2020,2020,27.82488747060706
1578,LB,OLB,75,256,7.254420843301213,BAL,2014,2014,26.30911634822781
1580,RB,RB,68,206,7.337602662075202,BAL,2014,2014,27.00954215938302
1582,WR,WR,74,220,9.588123033877533,BAL,2010,2010,29.677266371834907
1587,WR,WR,76,215,-0.48760622407249354,BAL,2023,2023,23.825841849369247
1592,DB,SS,73,205,7.5674418121803795,BAL,2013,2013,26.630287882162722
1593,QB,QB,77,243,2.394452142378297,BAL,2014,2014,26.716020511493404
1594,LB,LB,73,235,-0.42098448082026296,BAL,2019,2019,17.433711165956204
1595,DB,FS,70,202,11.289774856896413,BAL,2010,2010,31.422416873733642
1608,DB,DB,71,196,3.075400798645439,BAL,2017,2017,22.47372544301649
1613,DB,SS,71,210,4.8711247034316925,BAL,2020,2020,28.154329925618168
1618,RB,RB,73,238,5.6739764678321585,BAL,2018,2018,26.255872485143602
1623,DB,CB,73,210,3.201213922163945,BAL,2019,2019,22.89503908149596
1624,TE,TE,76,240,1.5919246269784486,BAL,2022,2022,24.44002942492818
1628,RB,RB,70,214,1.9618754648221461,BAL,2020,2020,25.159689519790007
1630,OL,T,78,312,5.991913689082596,BAL,2014,2014,27.478127828075092
1631,TE,TE,77,250,-1.8707919210258557,BAL,2020,2020,18.631053176015783
1633,LB,OLB,77,255,9.648486515958691,BAL,2014,2014,27.785906313926915
1634,WR,WR,73,189,0.0184183791895517,BAL,2018,2018,22.004747191189818
1635,OL,G,74,304,1.6764373122752827,BAL,2023,2023,23.090986813292577
1636,OL,T,78,320,2.3269273737641627,BAL,2015,2015,25.12834011251161
1637,DB,CB,73,192,1.7808994711911357,BAL,2022,2022,19.21682716482058
1641,LB,ILB,74,239,3.8294055811834893,BAL,2018,2018,25.34923801593545
1643,WR,WR,72,193,1.7888646909921149,BAL,2020,2020,22.6722425748212
1645,WR,WR,70,173,0.23561455810856594,BAL,2018,2018,20.487928957908093
1646,DB,SS,76,194,0.7708651938869668,BAL,2023,2023,21.054632080181676
1647,OL,OG,75,333,-0.47858624577984155,BAL,2016,2016,21.235914298918182
1648,OL,OG,76,320,2.143754043206929,BAL,2014,2014,16.298457621325817
1654,DL,DE,77,275,11.338496407494414,BAL,2010,2010,28.53436834366299
1656,DB,CB,70,175,1.5847120860991988,BAL,2017,2017,21.357668810976854
1657,LB,OLB,77,275,2.632781866106285,BAL,2019,2019,24.908513724919647
1661,LB,OLB,77,245,3.270692857804396,BAL,2022,2022,22.67843163544204
1662,DB,CB,74,200,0.18186625505849516,BAL,2023,2023,21.697078778199966
1663,WR,WR,72,198,10.248220586300336,BAL,2009,2009,32.258307665732836
1664,OL,G,76,300,9.540639100459757,BAL,2008,2008,30.667150409952676
1671,DB,CB,74,210,9.150155630535208,BAL,2011,2011,30.209651741261553
1672,WR,WR,70,174,0.8303358165442456,BAL,2019,2019,21.58149021075927
1674,RB,RB,72,217,1.1439161740911328,BAL,2015,2015,23.8868058804431
1678,OL,G,76,330,4.071566237219392,BAL,2020,2020,24.382300765146386
1679,OL,OG,75,300,3.5223425532348833,BAL,2014,2014,24.07345336591054
1685,DB,SS,71,215,6.478979825746392,BAL,2015,2015,27.354656565515572
1686,SPEC,P,75,209,2.3336621052869484,BAL,2022,2022,22.439576296859
1687,DB,CB,70,187,1.0375399442578992,BAL,2023,2023,25.712284169866937
1688,WR,WR,73,184,4.489983601145253,BAL,2011,2011,24.8227282416058
1689,LB,ILB,73,235,9.730125064706629,BAL,2011,2011,30.04780867781397
1690,QB,QB,75,219,8.021236284217693,BAL,2008,2008,30.52606635746698
1691,LB,ILB,74,224,1.5557067399238884,BAL,2022,2022,25.15230226709707
1693,RB,RB,70,200,5.377300493044852,BAL,2019,2019,22.94627213975035
1696,DL,DT,75,300,4.756988616645351,BAL,2020,2020,26.219683821671513
1698,SPEC,K,73,183,11.077834675822375,BAL,2012,2012,31.455923061996955
1699,DL,DT,73,316,0.8696059201056602,BAL,2023,2023,24.392450188395458
1700,DL,DT,74,319,1.355637858804951,BAL,2019,2019,20.722356832934203
1703,RB,RB,69,184,0.41343490322370086,BAL,2023,2023,20.975333958221942
1706,LB,ILB,78,255,1.876795812558066,BAL,2023,2023,25.30287354027389
1710,SPEC,P,75,223,-0.773789199103573,BAL,2017,2017,19.934826819262206
1716,OL,G,76,315,10.755345296688583,BAL,2012,2012,28.92934959435338
1717,DB,CB,72,185,4.221279751095722,BAL,2016,2016,28.106647444770942
1724,DB,CB,71,194,8.496044311489182,BAL,2014,2014,27.851632517272847
1725,DB,SS,76,220,2.6543656563540576,BAL,2022,2022,22.404507683780153
1726,LB,OLB,77,245,4.944415329089545,BAL,2016,2016,23.705856016636872
1727,LB,OLB,72,232,6.27996862631982,BAL,2012,2012,27.06141669759425
1730,QB,QB,74,212,4.874510952701623,BAL,2018,2018,22.745861649936717
1732,WR,WR,74,215,8.445751979616826,BAL,2016,2016,27.41735445793894
1733,DB,FS,70,185,10.129221181975227,BAL,2009,2009,29.756915897362703
1734,TE,TE,78,265,5.109394794604893,BAL,2012,2012,28.174875997318757
1745,RB,RB,72,232,4.725766623898692,BAL,2014,2014,26.643132797469075
1749,WR,WR,75,200,1.4810092317367132,BAL,2022,2022,21.60857622625134
1750,DL,DE,75,246,0.22388402427913137,BAL,2023,2023,24.513557452122832
1751,LB,OLB,75,245,3.209525544554688,BAL,2020,2020,23.647637806093325
1753,OL,T,77,300,0.4714683571359957,BAL,2019,2019,19.85862180589638
1754,DB,FS,70,200,10.882024496475033,BAL,2011,2011,29.273334429001576
1760,DB,FS,73,195,8.345420046154977,BAL,2017,2017,30.718132434599887
1762,TE,TE,77,255,7.5931866266393975,BAL,2018,2018,27.645710738777428
1763,RB,RB,73,235,0.48878432356881485,BAL,2018,2018,22.367192755157742
1764,DB,CB,72,197,6.010395179741419,BAL,2017,2017,29.4816999152247
1766,OL,G,75,305,12.874213079900352,BAL,2007,2007,28.14923946182139
1774,LB,LB,75,244,2.0557249122886945,BAL,2018,2018,20.867809210496542
1775,DB,CB,72,191,3.0941915184709483,BAL,2019,2019,20.934241120996
1776,RB,RB,73,215,7.307535370285181,BAL,2015,2015,27.860571132159734
1778,WR,WR,73,210,1.5295503194606137,BAL,2020,2020,23.40367147785268
1779,WR,WR,74,220,7.8419921014210106,BAL,2012,2012,30.57486720555426
1783,LB,LB,77,255,-0.42688106994742003,BAL,2019,2019,22.188133405310346
1784,DL,NT,72,340,5.987895624739832,BAL,2016,2016,25.383212618359277
1787,RB,RB,69,221,4.345143328134231,BAL,2015,2015,25.04519007545018
1791,WR,WR,73,189,5.823170583961915,BAL,2016,2016,26.311634245695256
1795,OL,T,78,330,10.073317967188403,BAL,2014,2014,25.707800030375548
1801,WR,WR,72,198,7.710039100258946,BAL,2015,2015,32.81769065885105
1802,LB,LB,74,230,1.704921227936384,BAL,2016,2016,24.233186895759292
1803,TE,TE,76,270,5.664215300709872,BAL,2015,2015,26.38496732654209
1805,SPEC,LS,75,250,4.669021525289393,BAL,2019,2019,26.498643036259736
1810,LB,OLB,77,252,2.740408648636395,BAL,2021,2021,25.33710801521869
1811,WR,WR,71,198,7.496857046881894,BAL,2014,2014,26.966692961812463
